posting_id,title,company,location,salary_min,salary_max,date_posted,remote,seniority,salary_mid
526,Data Engineer,Solstice Energy,Remote,,,2025-03-10,Unknown,Graduate,
734,Data Scientist,Alderly Bank,London,,,2025-03-29,Yes,Junior,
671,Data Scientist II,Vantage Health,Edinburgh,28000.0,35000.0,2026-06-01,Unknown,Junior,31500.0
1100,Data Engineer,Orchard Media,Manchester,,,2026-02-25,Yes,Mid,
376,Data Science Intern,Solstice Energy,London,55500.0,55500.0,2025-04-20,Hybrid,Unspecified,55500.0
137,Analytics Consultant,Orchard Media,Remote,55000.0,75000.0,2026-06-04,Hybrid,Unspecified,65000.0
1001,Junior Data Scientist,Fenwick Insurance,Sheffield,,,2025-02-02,Unknown,Unspecified,
326,Business Intelligence Analyst,Fenwick Insurance,Manchester,28000.0,35000.0,2026-02-20,Yes,Junior,31500.0
237,Data Engineer,Marlowe Consulting,Bristol,,,2026-01-15,No,Mid,
235,Data Scientist II,Ashford Digital,Bristol,,,2026-02-24,No,Junior,
1306,Machine Learning Engineer,Kestrel Logistics,Leeds,,,2026-04-18,Yes,Mid,
145,Data Analyst,Fenwick Insurance,Liverpool,,,2025-04-26,Yes,Junior,
457,Junior Data Scientist,Solstice Energy,Glasgow,55000.0,75000.0,2025-02-02,Unknown,Unspecified,65000.0
1413,Data Analyst,Redbridge Telecom,Birmingham,55000.0,75000.0,2025-06-15,Yes,Mid,65000.0
1358,Data Scientist,Alderly Bank,Manchester,75000.0,95000.0,2025-06-03,Unknown,Senior,85000.0
264,Data Scientist II,Kestrel Logistics,Remote,,,2026-05-01,Unknown,Senior,
920,Machine Learning Engineer,Solstice Energy,Manchester,55000.0,75000.0,2025-02-17,Unknown,Unspecified,65000.0
1426,Data Science Intern,Grove & Co,London,55500.0,55500.0,2025-12-02,Unknown,Mid,55500.0
1557,Data Engineer,Alderly Bank,Remote,,,2026-03-16,No,Junior,
810,Analytics Consultant,Marlowe Consulting,Manchester,,,2025-12-22,Yes,Mid,
1419,Data Scientist,Kestrel Logistics,Glasgow,28000.0,35000.0,2025-10-28,Hybrid,Graduate,31500.0
1284,Data Engineer,Vantage Health,Birmingham,31500.0,31500.0,2025-06-06,Hybrid,Graduate,31500.0
22,Data Analyst,Marlowe Consulting,Leeds,,,2025-03-09,Yes,Unspecified,
1230,Data Scientist II,Marlowe Consulting,Birmingham,55000.0,75000.0,2025-01-16,No,Senior,65000.0
520,Data Scientist II,Orchard Media,Sheffield,55000.0,75000.0,2025-08-18,Unknown,Senior,65000.0
1000,Data Science Intern,Ashford Digital,Liverpool,,,2026-07-02,No,Senior,
389,Insights Analyst,Fenwick Insurance,Leeds,47500.0,47500.0,2025-07-03,Unknown,Unspecified,47500.0
570,Junior Data Scientist,Redbridge Telecom,Sheffield,,,2025-11-24,Yes,Graduate,
1575,Analytics Consultant,Vantage Health,Leeds,28000.0,35000.0,2026-03-22,Unknown,Junior,31500.0
852,Junior Data Scientist,Vantage Health,Birmingham,75000.0,95000.0,2025-08-01,No,Senior,85000.0
21,Data Engineer,Northwind Analytics,Manchester,28000.0,35000.0,2026-09-04,Hybrid,Junior,31500.0
1414,Junior Data Scientist,Marlowe Consulting,Glasgow,47500.0,47500.0,2025-09-14,No,Unspecified,47500.0
839,Data Analyst,Orchard Media,Edinburgh,40000.0,55000.0,2025-02-27,Unknown,Unspecified,47500.0
559,Analytics Consultant,Ashford Digital,Edinburgh,,,2025-10-13,Hybrid,Senior,
1339,Insights Analyst,Vantage Health,Edinburgh,55000.0,75000.0,2025-06-07,Unknown,Senior,65000.0
420,Machine Learning Engineer,Solstice Energy,Sheffield,,,2025-10-10,Hybrid,Mid,
1579,Data Science Intern,Redbridge Telecom,Liverpool,,,2026-03-06,Yes,Junior,
1455,Machine Learning Engineer,Alderly Bank,Sheffield,,,2025-12-01,Unknown,Unspecified,
1169,Analytics Consultant,Alderly Bank,Liverpool,40000.0,55000.0,2025-01-29,No,Mid,47500.0
1394,Business Intelligence Analyst,Ashford Digital,Liverpool,,,2026-01-08,Hybrid,Unspecified,
866,Machine Learning Engineer,Ashford Digital,Glasgow,32000.0,42000.0,2025-07-04,Yes,Graduate,37000.0
529,Machine Learning Engineer,BrightPath Retail,Birmingham,31500.0,31500.0,2026-03-14,Unknown,Graduate,31500.0
1274,Data Science Intern,Fenwick Insurance,Leeds,55000.0,75000.0,2026-05-10,Unknown,Mid,65000.0
1227,Data Science Intern,Fenwick Insurance,Glasgow,40000.0,55000.0,2026-08-04,Unknown,Mid,47500.0
291,Data Science Intern,Alderly Bank,Sheffield,28000.0,35000.0,2026-01-01,Yes,Junior,31500.0
320,Analytics Consultant,Grove & Co,Liverpool,,,2025-05-28,No,Graduate,
1525,Data Scientist II,Grove & Co,Bristol,28000.0,35000.0,2026-03-22,Unknown,Junior,31500.0
824,Insights Analyst,BrightPath Retail,Manchester,28000.0,35000.0,2025-01-11,Hybrid,Junior,31500.0
762,Data Scientist II,Ashford Digital,Manchester,47500.0,47500.0,2025-05-03,Yes,Mid,47500.0
468,Analytics Consultant,Kestrel Logistics,Edinburgh,,,2025-03-05,Unknown,Unspecified,
799,Junior Data Scientist,BrightPath Retail,Remote,,,2026-01-23,Yes,Junior,
678,Data Scientist,Solstice Energy,London,40000.0,50000.0,2025-08-07,No,Unspecified,45000.0
1006,Analytics Consultant,Ashford Digital,Manchester,40000.0,55000.0,2025-06-08,Unknown,Mid,47500.0
493,Data Science Intern,Orchard Media,Glasgow,40000.0,55000.0,2025-07-19,Yes,Unspecified,47500.0
595,Data Analyst,Northwind Analytics,Birmingham,28000.0,35000.0,2025-06-09,Yes,Junior,31500.0
1412,Business Intelligence Analyst,Ashford Digital,Sheffield,40000.0,55000.0,2026-06-02,No,Mid,47500.0
422,Data Engineer,Grove & Co,Leeds,,,2025-01-11,Yes,Senior,
782,Machine Learning Engineer,Vantage Health,Glasgow,,,2026-02-16,Hybrid,Mid,
93,Analytics Consultant,BrightPath Retail,Glasgow,,,2025-10-04,Unknown,Unspecified,
32,Data Engineer,Redbridge Telecom,Sheffield,,,2025-12-03,Yes,Graduate,
1312,Data Scientist II,Solstice Energy,Leeds,,,2025-06-30,Yes,Graduate,
1590,Insights Analyst,Grove & Co,Remote,,,2025-07-01,No,Mid,
424,Business Intelligence Analyst,Orchard Media,Remote,40000.0,55000.0,2025-08-27,Unknown,Unspecified,47500.0
1015,Data Engineer,Orchard Media,London,63000.0,83000.0,2025-06-17,Unknown,Senior,73000.0
417,Data Scientist II,Alderly Bank,Manchester,32000.0,42000.0,2026-02-04,Yes,Graduate,37000.0
1463,Data Analyst,Alderly Bank,Birmingham,47500.0,47500.0,2026-05-13,Unknown,Unspecified,47500.0
150,Data Scientist,Grove & Co,Manchester,,,2025-11-07,Unknown,Unspecified,
656,Data Analyst,Vantage Health,Glasgow,31500.0,31500.0,2025-09-27,Yes,Junior,31500.0
1460,Machine Learning Engineer,Northwind Analytics,Sheffield,85000.0,85000.0,2025-12-12,Yes,Senior,85000.0
454,Data Analyst,Orchard Media,Remote,,,2026-02-14,Unknown,Senior,
381,Data Scientist,Vantage Health,London,,,2025-04-30,Yes,Graduate,
937,Business Intelligence Analyst,Alderly Bank,Birmingham,31500.0,31500.0,2026-05-03,Unknown,Junior,31500.0
440,Data Engineer,Kestrel Logistics,Edinburgh,,,2025-09-15,Hybrid,Mid,
92,Business Intelligence Analyst,Alderly Bank,Manchester,,,2026-01-19,Hybrid,Mid,
1560,Analytics Consultant,Grove & Co,Manchester,75000.0,95000.0,2026-02-05,Unknown,Senior,85000.0
1395,Data Scientist II,Ashford Digital,Manchester,,,2026-01-30,Unknown,Mid,
760,Data Science Intern,Vantage Health,Sheffield,28000.0,35000.0,2025-09-21,Hybrid,Junior,31500.0
1552,Data Scientist II,Fenwick Insurance,Sheffield,,,2025-11-04,No,Unspecified,
366,Insights Analyst,BrightPath Retail,Liverpool,,,2025-10-18,Unknown,Unspecified,
1074,Data Scientist,Redbridge Telecom,Edinburgh,31500.0,31500.0,2026-03-11,Yes,Graduate,31500.0
1042,Machine Learning Engineer,Alderly Bank,Glasgow,40000.0,55000.0,2025-01-07,Unknown,Mid,47500.0
1513,Analytics Consultant,Fenwick Insurance,Liverpool,32000.0,42000.0,2025-04-20,Yes,Mid,37000.0
889,Data Analyst,Northwind Analytics,Leeds,55000.0,75000.0,2025-11-29,Unknown,Mid,65000.0
1402,Data Scientist II,Ashford Digital,Manchester,55000.0,75000.0,2025-01-20,Unknown,Mid,65000.0
108,Data Scientist II,Redbridge Telecom,Edinburgh,,,2026-04-12,Yes,Unspecified,
1102,Machine Learning Engineer,Orchard Media,Birmingham,,,2025-10-31,Hybrid,Graduate,
721,Analytics Consultant,Kestrel Logistics,Sheffield,55000.0,75000.0,2025-03-15,Unknown,Mid,65000.0
1556,Data Scientist,Ashford Digital,Remote,40000.0,55000.0,2025-03-15,Yes,Mid,47500.0
789,Data Analyst,Redbridge Telecom,Edinburgh,37000.0,37000.0,2025-11-18,Unknown,Graduate,37000.0
621,Data Engineer,Marlowe Consulting,Liverpool,,,2026-09-01,Unknown,Graduate,
97,Machine Learning Engineer,Grove & Co,Manchester,,,2025-05-28,Unknown,Senior,
58,Analytics Consultant,Solstice Energy,Bristol,75000.0,95000.0,2025-05-21,Yes,Senior,85000.0
1095,Business Intelligence Analyst,Vantage Health,Remote,55000.0,75000.0,2026-04-29,Unknown,Unspecified,65000.0
99,Data Scientist,Grove & Co,Liverpool,32000.0,42000.0,2025-09-23,Yes,Unspecified,37000.0
1514,Business Intelligence Analyst,Fenwick Insurance,Liverpool,,,2025-04-18,Unknown,Junior,
643,Insights Analyst,Northwind Analytics,Liverpool,55000.0,75000.0,2026-01-05,Yes,Unspecified,65000.0
1313,Data Scientist II,Alderly Bank,Manchester,55000.0,75000.0,2025-10-19,No,Unspecified,65000.0
356,Data Scientist,Solstice Energy,Sheffield,85000.0,85000.0,2026-01-31,Yes,Senior,85000.0
1112,Data Engineer,Marlowe Consulting,Manchester,85000.0,85000.0,2025-05-16,Yes,Senior,85000.0
1170,Data Analyst,Ashford Digital,Birmingham,37000.0,37000.0,2025-01-28,Yes,Junior,37000.0
1532,Junior Data Scientist,Grove & Co,Edinburgh,,,2025-09-28,Unknown,Mid,
629,Junior Data Scientist,BrightPath Retail,Remote (Uk),,,2025-05-04,No,Graduate,
1081,Data Science Intern,Orchard Media,Birmingham,,,2025-02-04,Yes,Junior,
113,Machine Learning Engineer,Fenwick Insurance,Remote,,,2025-12-16,No,Mid,
1432,Business Intelligence Analyst,Alderly Bank,Sheffield,40000.0,55000.0,2025-05-20,No,Unspecified,47500.0
1401,Data Scientist II,Marlowe Consulting,Manchester,,,2025-07-03,No,Unspecified,
589,Machine Learning Engineer,Solstice Energy,Leeds,40000.0,55000.0,2025-09-05,Unknown,Unspecified,47500.0
627,Machine Learning Engineer,Grove & Co,Edinburgh,,,2025-05-22,Unknown,Senior,
992,Machine Learning Engineer,Vantage Health,Remote,55000.0,75000.0,2025-05-16,Yes,Mid,65000.0
1150,Business Intelligence Analyst,Northwind Analytics,Bristol,,,2025-07-04,No,Mid,
659,Data Scientist II,Ashford Digital,Glasgow,47500.0,47500.0,2025-10-04,Yes,Mid,47500.0
214,Data Scientist,Alderly Bank,Glasgow,55000.0,75000.0,2025-06-24,No,Unspecified,65000.0
1007,Analytics Consultant,Alderly Bank,Sheffield,,,2026-01-02,Unknown,Graduate,
49,Data Engineer,Fenwick Insurance,Remote,75000.0,95000.0,2026-01-04,Yes,Senior,85000.0
1005,Data Scientist,Alderly Bank,Edinburgh,40000.0,55000.0,2025-03-08,Unknown,Unspecified,47500.0
169,Business Intelligence Analyst,Ashford Digital,Sheffield,,,2025-06-12,Hybrid,Senior,
773,Data Scientist,Fenwick Insurance,Sheffield,47500.0,47500.0,2025-05-04,Yes,Unspecified,47500.0
892,Business Intelligence Analyst,Redbridge Telecom,Remote,55000.0,75000.0,2025-11-19,Unknown,Senior,65000.0
874,Insights Analyst,Alderly Bank,Leeds,75000.0,95000.0,2026-01-16,Yes,Senior,85000.0
1283,Business Intelligence Analyst,Vantage Health,Sheffield,65000.0,65000.0,2026-02-16,No,Mid,65000.0
600,Data Engineer,Redbridge Telecom,Birmingham,,,2025-12-26,Unknown,Junior,
406,Data Science Intern,Marlowe Consulting,Glasgow,40000.0,55000.0,2025-07-22,Yes,Unspecified,47500.0
1564,Machine Learning Engineer,Marlowe Consulting,Sheffield,,,2025-07-05,No,Graduate,
278,Data Scientist,Northwind Analytics,Remote,32000.0,42000.0,2025-05-01,Yes,Mid,37000.0
1598,Machine Learning Engineer,Ashford Digital,Liverpool,,,2026-05-03,Unknown,Unspecified,
579,Business Intelligence Analyst,Alderly Bank,Glasgow,32000.0,42000.0,2025-01-08,No,Mid,37000.0
412,Data Science Intern,Vantage Health,Remote,32000.0,42000.0,2025-03-30,Unknown,Graduate,37000.0
1318,Machine Learning Engineer,Northwind Analytics,Birmingham,28000.0,35000.0,2025-05-01,Yes,Graduate,31500.0
1119,Machine Learning Engineer,Ashford Digital,Leeds,40000.0,55000.0,2025-03-10,Unknown,Mid,47500.0
1551,Junior Data Scientist,Redbridge Telecom,London,73000.0,73000.0,2025-03-07,Unknown,Unspecified,73000.0
808,Data Science Intern,Vantage Health,Glasgow,,,2025-07-28,Unknown,Unspecified,
1069,Data Science Intern,Kestrel Logistics,Leeds,28000.0,35000.0,2025-02-27,Hybrid,Junior,31500.0
1090,Junior Data Scientist,BrightPath Retail,Liverpool,28000.0,35000.0,2025-09-17,Hybrid,Junior,31500.0
1439,Machine Learning Engineer,Vantage Health,Birmingham,28000.0,35000.0,2025-08-13,Unknown,Graduate,31500.0
1178,Data Science Intern,Orchard Media,Birmingham,75000.0,95000.0,2025-05-19,Yes,Senior,85000.0
1080,Junior Data Scientist,Kestrel Logistics,Leeds,,,2025-02-22,No,Junior,
657,Data Engineer,Ashford Digital,Leeds,,,2026-01-06,Yes,Junior,
1342,Insights Analyst,Marlowe Consulting,Edinburgh,47500.0,47500.0,2026-01-28,Hybrid,Unspecified,47500.0
1359,Data Scientist,Ashford Digital,Birmingham,,,2025-01-07,Unknown,Mid,
187,Data Scientist II,Marlowe Consulting,Liverpool,55000.0,75000.0,2025-11-22,Hybrid,Unspecified,65000.0
1065,Analytics Consultant,BrightPath Retail,Glasgow,40000.0,55000.0,2026-01-21,Unknown,Mid,47500.0
203,Data Analyst,Grove & Co,Edinburgh,31500.0,31500.0,2026-12-03,Unknown,Junior,31500.0
1211,Junior Data Scientist,Marlowe Consulting,Remote,85000.0,85000.0,2025-12-26,Yes,Senior,85000.0
1450,Data Scientist,Kestrel Logistics,Sheffield,47500.0,47500.0,2025-06-24,Yes,Mid,47500.0
1351,Junior Data Scientist,Orchard Media,Manchester,,,2026-11-01,Yes,Mid,
984,Insights Analyst,Kestrel Logistics,Liverpool,40000.0,55000.0,2025-01-28,Hybrid,Mid,47500.0
121,Junior Data Scientist,BrightPath Retail,Bristol,40000.0,55000.0,2025-03-09,Hybrid,Unspecified,47500.0
86,Data Scientist,Alderly Bank,Birmingham,28000.0,35000.0,2025-10-13,Yes,Junior,31500.0
828,Data Science Intern,Kestrel Logistics,Glasgow,31500.0,31500.0,2025-05-16,Hybrid,Graduate,31500.0
386,Junior Data Scientist,Fenwick Insurance,Birmingham,28000.0,35000.0,2025-10-28,No,Junior,31500.0
491,Data Science Intern,Grove & Co,Manchester,,,2026-01-03,Yes,Mid,
290,Data Science Intern,Fenwick Insurance,London,63000.0,83000.0,2025-07-02,Unknown,Unspecified,73000.0
749,Analytics Consultant,Northwind Analytics,Remote,55000.0,75000.0,2025-07-18,No,Mid,65000.0
505,Machine Learning Engineer,Solstice Energy,Glasgow,,,2025-10-10,No,Senior,
693,Data Scientist,Ashford Digital,Liverpool,28000.0,35000.0,2025-05-01,Unknown,Junior,31500.0
135,Data Scientist II,BrightPath Retail,Manchester,,,2025-10-31,Unknown,Unspecified,
1136,Data Scientist,Alderly Bank,Leeds,,,2026-05-15,Hybrid,Graduate,
1370,Data Analyst,Solstice Energy,Remote,55000.0,75000.0,2025-05-23,Unknown,Senior,65000.0
239,Analytics Consultant,BrightPath Retail,Birmingham,,,2025-12-01,Unknown,Graduate,
918,Machine Learning Engineer,Kestrel Logistics,Sheffield,85000.0,85000.0,2025-12-08,Yes,Senior,85000.0
797,Analytics Consultant,Fenwick Insurance,Bristol,,,2025-09-25,No,Mid,
1123,Data Scientist,Orchard Media,Glasgow,75000.0,95000.0,2026-01-25,No,Senior,85000.0
1349,Data Scientist,Alderly Bank,Edinburgh,,,2025-01-14,Yes,Senior,
932,Data Scientist II,Grove & Co,Manchester,28000.0,35000.0,2026-05-05,Yes,Graduate,31500.0
691,Data Engineer,Kestrel Logistics,Edinburgh,,,2026-01-03,Yes,Graduate,
1256,Analytics Consultant,Redbridge Telecom,Liverpool,40000.0,55000.0,2025-05-23,No,Unspecified,47500.0
318,Data Analyst,Grove & Co,Birmingham,31500.0,31500.0,2025-01-03,Hybrid,Junior,31500.0
1236,Data Analyst,Solstice Energy,Birmingham,,,2025-07-29,Yes,Graduate,
396,Data Analyst,Fenwick Insurance,Birmingham,,,2026-04-28,Hybrid,Mid,
1020,Data Analyst,Orchard Media,Bristol,28000.0,35000.0,2026-01-31,No,Junior,31500.0
205,Machine Learning Engineer,Marlowe Consulting,Sheffield,,,2026-03-29,Yes,Unspecified,
343,Data Analyst,BrightPath Retail,Birmingham,37000.0,37000.0,2026-05-09,Hybrid,Graduate,37000.0
1062,Insights Analyst,Solstice Energy,Remote (Uk),,,2026-04-26,Unknown,Junior,
1209,Analytics Consultant,Grove & Co,Glasgow,47500.0,47500.0,2026-03-01,Unknown,Unspecified,47500.0
370,Business Intelligence Analyst,BrightPath Retail,Manchester,55000.0,75000.0,2026-03-04,No,Senior,65000.0
715,Junior Data Scientist,Fenwick Insurance,Liverpool,28000.0,35000.0,2025-07-30,Yes,Junior,31500.0
221,Machine Learning Engineer,Orchard Media,Edinburgh,,,2025-10-15,Hybrid,Unspecified,
597,Data Analyst,Northwind Analytics,Leeds,32000.0,42000.0,2025-07-04,Unknown,Junior,37000.0
639,Data Science Intern,Orchard Media,London,,,2025-11-10,Yes,Unspecified,
247,Business Intelligence Analyst,Fenwick Insurance,Bristol,75000.0,95000.0,2025-02-01,Yes,Senior,85000.0
1101,Data Scientist II,Fenwick Insurance,Sheffield,,,2025-02-20,No,Graduate,
80,Machine Learning Engineer,Ashford Digital,Glasgow,75000.0,95000.0,2025-03-03,No,Senior,85000.0
1275,Data Scientist II,Solstice Energy,Liverpool,85000.0,85000.0,2025-07-20,Unknown,Senior,85000.0
63,Analytics Consultant,Northwind Analytics,Remote,,,2026-04-16,Yes,Unspecified,
912,Data Scientist II,Vantage Health,Edinburgh,,,2025-09-11,Unknown,Junior,
305,Data Scientist II,Marlowe Consulting,Remote (Uk),,,2025-11-01,Yes,Junior,
1040,Data Science Intern,Orchard Media,Manchester,,,2026-08-01,Hybrid,Graduate,
1582,Data Science Intern,Grove & Co,London,36000.0,43000.0,2025-11-19,Yes,Graduate,39500.0
1447,Data Scientist II,Grove & Co,Remote,,,2025-12-28,Yes,Unspecified,
903,Junior Data Scientist,Ashford Digital,Liverpool,,,2026-08-05,Yes,Junior,
363,Junior Data Scientist,Northwind Analytics,Remote,40000.0,55000.0,2026-05-02,Yes,Mid,47500.0
767,Junior Data Scientist,Solstice Energy,Birmingham,31500.0,31500.0,2025-08-02,Yes,Graduate,31500.0
1229,Data Scientist II,Northwind Analytics,Birmingham,,,2025-01-16,Yes,Junior,
317,Insights Analyst,BrightPath Retail,Edinburgh,47500.0,47500.0,2026-04-16,Yes,Unspecified,47500.0
1400,Data Scientist II,Solstice Energy,Liverpool,85000.0,85000.0,2025-08-25,Unknown,Senior,85000.0
199,Insights Analyst,Alderly Bank,Glasgow,75000.0,95000.0,2025-10-21,Yes,Senior,85000.0
708,Analytics Consultant,Alderly Bank,Liverpool,55000.0,75000.0,2025-01-11,Unknown,Senior,65000.0
448,Data Engineer,Vantage Health,Liverpool,85000.0,85000.0,2025-03-24,Yes,Senior,85000.0
1097,Data Scientist II,Redbridge Telecom,Birmingham,,,2025-07-14,Yes,Mid,
373,Data Scientist,Northwind Analytics,Leeds,65000.0,65000.0,2025-12-18,Unknown,Mid,65000.0
1021,Data Engineer,Fenwick Insurance,Leeds,,,2025-01-15,Hybrid,Junior,
1272,Machine Learning Engineer,Marlowe Consulting,Sheffield,,,2026-01-08,Yes,Junior,
1304,Data Scientist II,Vantage Health,Birmingham,,,2025-11-13,Yes,Graduate,
387,Data Analyst,Marlowe Consulting,Edinburgh,,,2025-02-21,Hybrid,Senior,
354,Data Scientist II,Ashford Digital,Bristol,85000.0,85000.0,2026-11-01,Yes,Senior,85000.0
143,Machine Learning Engineer,Grove & Co,Manchester,75000.0,95000.0,2026-05-11,Yes,Senior,85000.0
768,Junior Data Scientist,Solstice Energy,Edinburgh,37000.0,37000.0,2025-07-04,Yes,Unspecified,37000.0
1154,Machine Learning Engineer,Ashford Digital,Manchester,,,2026-04-02,No,Mid,
1164,Data Science Intern,Fenwick Insurance,Edinburgh,,,2025-11-05,Hybrid,Unspecified,
628,Business Intelligence Analyst,Orchard Media,London,83000.0,103000.0,2025-06-24,Unknown,Senior,93000.0
788,Business Intelligence Analyst,Orchard Media,Birmingham,32000.0,42000.0,2026-01-27,Unknown,Mid,37000.0
670,Data Analyst,Solstice Energy,Liverpool,40000.0,55000.0,2025-06-24,Unknown,Unspecified,47500.0
10,Data Science Intern,Vantage Health,Manchester,28000.0,35000.0,2025-12-02,Unknown,Graduate,31500.0
26,Analytics Consultant,Kestrel Logistics,Manchester,28000.0,35000.0,2025-11-30,Yes,Graduate,31500.0
1084,Business Intelligence Analyst,Grove & Co,Glasgow,28000.0,35000.0,2025-12-02,Unknown,Junior,31500.0
4,Data Science Intern,Fenwick Insurance,Bristol,40000.0,55000.0,2025-02-17,Yes,Mid,47500.0
346,Data Science Intern,BrightPath Retail,Leeds,,,2026-01-04,Hybrid,Graduate,
196,Data Science Intern,Alderly Bank,Glasgow,37000.0,37000.0,2025-11-11,Hybrid,Unspecified,37000.0
765,Data Analyst,Solstice Energy,Liverpool,40000.0,55000.0,2025-04-07,Yes,Unspecified,47500.0
1399,Machine Learning Engineer,Alderly Bank,London,40000.0,50000.0,2025-05-18,No,Graduate,45000.0
122,Data Scientist II,Marlowe Consulting,Bristol,85000.0,85000.0,2026-01-18,Yes,Senior,85000.0
1141,Data Scientist,Marlowe Consulting,Glasgow,85000.0,85000.0,2025-12-29,Yes,Senior,85000.0
125,Data Analyst,Grove & Co,Leeds,,,2025-04-24,Yes,Junior,
1242,Analytics Consultant,Northwind Analytics,Bristol,,,2025-03-29,Hybrid,Junior,
42,Data Analyst,Fenwick Insurance,Liverpool,28000.0,35000.0,2026-03-19,No,Graduate,31500.0
528,Insights Analyst,Marlowe Consulting,Manchester,32000.0,42000.0,2025-12-19,Unknown,Junior,37000.0
1073,Junior Data Scientist,Vantage Health,Leeds,,,2025-05-26,Unknown,Unspecified,
1540,Data Analyst,BrightPath Retail,Birmingham,40000.0,55000.0,2026-04-27,Unknown,Mid,47500.0
696,Business Intelligence Analyst,Grove & Co,Birmingham,28000.0,35000.0,2025-03-15,Unknown,Junior,31500.0
168,Insights Analyst,Northwind Analytics,Edinburgh,,,2025-12-14,Hybrid,Senior,
1297,Data Engineer,Alderly Bank,Liverpool,65000.0,65000.0,2025-05-29,Yes,Unspecified,65000.0
1326,Analytics Consultant,Alderly Bank,Bristol,,,2025-02-12,Hybrid,Senior,
